run_id,dataset,method,seed,epoch,train_loss,val_loss,val_macro_f1,prototype_purity,mean_uncertainty,activation_consistency
run_20260614_CUB-200-2011_ConvNeXt-Tiny,CUB-200-2011,ConvNeXt-Tiny,20260614,27,0.31699,0.39648,85.3226,0.771,0.5892,0.812
run_20260614_PlantVillage_Swin-Tiny,PlantVillage,Swin-Tiny,20260614,28,0.28534,0.32687,96.3904,0.7705,0.0889,0.8553
run_20260614_PlantDoc_Swin-Tiny,PlantDoc,Swin-Tiny,20260614,29,0.30715,0.35273,79.862,0.8046,0.8161,0.88
run_20260614_CUB-200-2011_Swin-Tiny,CUB-200-2011,Swin-Tiny,20260614,30,0.26804,0.32048,86.8146,0.8247,0.6059,0.8209
run_20260614_PlantVillage_ConvNeXtplusARM,PlantVillage,ConvNeXt+ARM,20260614,31,0.27178,0.26917,97.2883,0.8256,0.1256,0.8282
run_20260614_PlantDoc_ConvNeXtplusARM,PlantDoc,ConvNeXt+ARM,20260614,32,0.2482,0.27523,83.7974,0.8367,0.6826,0.8245
run_20260614_CUB-200-2011_ConvNeXtplusARM,CUB-200-2011,ConvNeXt+ARM,20260614,33,0.23675,0.28215,86.8893,0.8387,0.5165,0.865
run_20260614_PlantVillage_UAMP-Net,PlantVillage,UAMP-Net,20260614,34,0.21025,0.20319,98.1902,0.8995,0.1069,0.8552
run_20260614_PlantDoc_UAMP-Net,PlantDoc,UAMP-Net,20260614,35,0.20244,0.25702,86.6331,0.8817,0.6516,0.8974
run_20260614_CUB-200-2011_UAMP-Net,CUB-200-2011,UAMP-Net,20260614,36,0.19941,0.24455,88.7922,0.8884,0.4666,0.8077
run_20260601_PlantVillage_ResNet-50,PlantVillage,ResNet-50,20260601,37,0.16848,0.18614,96.2532,0.8262,0.0828,0.8511
run_20260601_PlantDoc_ResNet-50,PlantDoc,ResNet-50,20260601,38,0.16723,0.24935,75.2131,0.8028,0.98,0.8791
run_20260601_CUB-200-2011_ResNet-50,CUB-200-2011,ResNet-50,20260601,39,0.14996,0.21993,81.9964,0.824,0.664,0.8211
run_20260601_PlantVillage_EfficientNet-B3,PlantVillage,EfficientNet-B3,20260601,40,0.14373,0.19922,96.8894,0.8295,0.1509,0.8748
run_20260601_PlantDoc_EfficientNet-B3,PlantDoc,EfficientNet-B3,20260601,41,0.13669,0.18284,79.1384,0.812,0.9175,0.842
run_20260601_CUB-200-2011_EfficientNet-B3,CUB-200-2011,EfficientNet-B3,20260601,42,0.11029,0.20416,85.1076,0.8362,0.6277,0.8239
run_20260601_PlantVillage_ConvNeXt-Tiny,PlantVillage,ConvNeXt-Tiny,20260601,43,0.13765,0.13247,97.7227,0.8484,0.1571,0.8271
run_20260601_PlantDoc_ConvNeXt-Tiny,PlantDoc,ConvNeXt-Tiny,20260601,44,0.12373,0.18902,81.2942,0.845,0.739,0.8644
run_20260601_CUB-200-2011_ConvNeXt-Tiny,CUB-200-2011,ConvNeXt-Tiny,20260601,45,0.11888,0.14004,86.1315,0.8286,0.5216,0.8439
run_20260601_PlantVillage_Swin-Tiny,PlantVillage,Swin-Tiny,20260601,46,0.09475,0.12342,97.4604,0.8784,0.0634,0.8387
run_20260601_PlantDoc_Swin-Tiny,PlantDoc,Swin-Tiny,20260601,47,0.11875,0.14538,81.8977,0.8353,0.6714,0.8288
run_20260601_CUB-200-2011_Swin-Tiny,CUB-200-2011,Swin-Tiny,20260601,48,0.10511,0.13391,87.6549,0.8275,0.4829,0.8623
run_20260601_PlantVillage_ConvNeXtplusARM,PlantVillage,ConvNeXt+ARM,20260601,49,0.08472,0.07777,98.6213,0.8585,0.02,0.8526
run_20260601_PlantDoc_ConvNeXtplusARM,PlantDoc,ConvNeXt+ARM,20260601,50,0.08989,0.11674,82.7935,0.8802,0.769,0.8438
run_20260601_CUB-200-2011_ConvNeXtplusARM,CUB-200-2011,ConvNeXt+ARM,20260601,51,0.06616,0.11859,87.0936,0.8277,0.4011,0.8539
run_20260601_PlantVillage_UAMP-Net,PlantVillage,UAMP-Net,20260601,52,0.07185,0.07138,98.8987,0.9173,0.02,0.8708
run_20260601_PlantDoc_UAMP-Net,PlantDoc,UAMP-Net,20260601,53,0.06812,0.1327,85.7796,0.8896,0.5798,0.8736
run_20260601_CUB-200-2011_UAMP-Net,CUB-200-2011,UAMP-Net,20260601,54,0.08071,0.1091,88.6609,0.9161,0.524,0.8599
run_20260607_PlantVillage_ResNet-50,PlantVillage,ResNet-50,20260607,55,0.07125,0.07007,96.4723,0.8632,0.1792,0.868
run_20260607_PlantDoc_ResNet-50,PlantDoc,ResNet-50,20260607,56,0.03973,0.13638,76.6005,0.8674,0.98,0.8613
run_20260607_CUB-200-2011_ResNet-50,CUB-200-2011,ResNet-50,20260607,57,0.0478,0.13572,82.0457,0.8113,0.7656,0.8555
run_20260607_PlantVillage_EfficientNet-B3,PlantVillage,EfficientNet-B3,20260607,58,0.05699,0.04207,97.4494,0.8467,0.1655,0.8148
run_20260607_PlantDoc_EfficientNet-B3,PlantDoc,EfficientNet-B3,20260607,59,0.01628,0.16395,79.698,0.8688,0.7716,0.8509
run_20260607_CUB-200-2011_EfficientNet-B3,CUB-200-2011,EfficientNet-B3,20260607,60,0.0271,0.08281,85.472,0.8871,0.6895,0.8529
run_20260607_PlantVillage_ConvNeXt-Tiny,PlantVillage,ConvNeXt-Tiny,20260607,1,1.63339,1.83297,85.4805,0.7769,0.5359,0.8862
run_20260607_PlantDoc_ConvNeXt-Tiny,PlantDoc,ConvNeXt-Tiny,20260607,2,1.60806,1.79321,70.6342,0.7199,0.98,0.8753
run_20260607_CUB-200-2011_ConvNeXt-Tiny,CUB-200-2011,ConvNeXt-Tiny,20260607,3,1.50235,1.64489,76.7461,0.7404,0.931,0.8701
run_20260607_PlantVillage_Swin-Tiny,PlantVillage,Swin-Tiny,20260607,4,1.40744,1.48515,88.15,0.734,0.5006,0.8526
run_20260607_PlantDoc_Swin-Tiny,PlantDoc,Swin-Tiny,20260607,5,1.30202,1.45789,73.2703,0.7254,0.98,0.8347
run_20260607_CUB-200-2011_Swin-Tiny,CUB-200-2011,Swin-Tiny,20260607,6,1.25013,1.37455,79.2105,0.7429,0.8259,0.8635
run_20260607_PlantVillage_ConvNeXtplusARM,PlantVillage,ConvNeXt+ARM,20260607,7,1.1689,1.23576,90.8056,0.7507,0.4473,0.875
run_20260607_PlantDoc_ConvNeXtplusARM,PlantDoc,ConvNeXt+ARM,20260607,8,1.09752,1.23637,76.7249,0.738,0.9609,0.8462
run_20260607_CUB-200-2011_ConvNeXtplusARM,CUB-200-2011,ConvNeXt+ARM,20260607,9,1.01513,1.12747,81.075,0.7959,0.8108,0.8629
run_20260607_PlantVillage_UAMP-Net,PlantVillage,UAMP-Net,20260607,10,0.96127,1.03449,92.6218,0.8323,0.2434,0.8511
run_20260607_PlantDoc_UAMP-Net,PlantDoc,UAMP-Net,20260607,11,0.92649,0.98984,80.4451,0.8272,0.7609,0.8727
run_20260607_CUB-200-2011_UAMP-Net,CUB-200-2011,UAMP-Net,20260607,12,0.85106,0.90459,84.5144,0.8225,0.6277,0.8346
run_20260614_PlantVillage_ResNet-50,PlantVillage,ResNet-50,20260614,13,0.80092,0.86234,91.8519,0.7896,0.3692,0.828
run_20260614_PlantDoc_ResNet-50,PlantDoc,ResNet-50,20260614,14,0.74527,0.86252,72.1164,0.742,0.98,0.8499
run_20260614_CUB-200-2011_ResNet-50,CUB-200-2011,ResNet-50,20260614,15,0.71446,0.80763,77.8379,0.8151,0.9709,0.8602
run_20260614_PlantVillage_EfficientNet-B3,PlantVillage,EfficientNet-B3,20260614,16,0.65415,0.69514,93.6376,0.766,0.2476,0.8451
run_20260614_PlantDoc_EfficientNet-B3,PlantDoc,EfficientNet-B3,20260614,17,0.61535,0.72888,75.801,0.829,0.98,0.8609
run_20260614_CUB-200-2011_EfficientNet-B3,CUB-200-2011,EfficientNet-B3,20260614,18,0.55394,0.64932,81.7799,0.8231,0.7752,0.8391
run_20260614_PlantVillage_ConvNeXt-Tiny,PlantVillage,ConvNeXt-Tiny,20260614,19,0.55459,0.60204,95.4369,0.7799,0.1807,0.8871
run_20260614_PlantDoc_ConvNeXt-Tiny,PlantDoc,ConvNeXt-Tiny,20260614,20,0.51971,0.61649,79.7064,0.7869,0.8039,0.8627
run_20260614_CUB-200-2011_ConvNeXt-Tiny,CUB-200-2011,ConvNeXt-Tiny,20260614,21,0.48437,0.55299,84.5651,0.7541,0.6587,0.8498
run_20260614_PlantVillage_Swin-Tiny,PlantVillage,Swin-Tiny,20260614,22,0.44393,0.48888,95.2474,0.7781,0.223,0.8839
run_20260614_PlantDoc_Swin-Tiny,PlantDoc,Swin-Tiny,20260614,23,0.43695,0.50757,79.1062,0.7964,0.7976,0.8402
run_20260614_CUB-200-2011_Swin-Tiny,CUB-200-2011,Swin-Tiny,20260614,24,0.39883,0.46069,86.102,0.8003,0.5753,0.8845
run_20260614_PlantVillage_ConvNeXtplusARM,PlantVillage,ConvNeXt+ARM,20260614,25,0.40172,0.37742,96.6496,0.8072,0.0848,0.8577
run_20260614_PlantDoc_ConvNeXtplusARM,PlantDoc,ConvNeXt+ARM,20260614,26,0.3646,0.44167,83.2451,0.7936,0.7353,0.8248
run_20260614_CUB-200-2011_ConvNeXtplusARM,CUB-200-2011,ConvNeXt+ARM,20260614,27,0.32059,0.3781,85.8471,0.7929,0.6141,0.8542
run_20260614_PlantVillage_UAMP-Net,PlantVillage,UAMP-Net,20260614,28,0.29995,0.31914,97.5849,0.8685,0.1212,0.828
run_20260614_PlantDoc_UAMP-Net,PlantDoc,UAMP-Net,20260614,29,0.2616,0.30962,84.9531,0.8827,0.6054,0.8511
run_20260614_CUB-200-2011_UAMP-Net,CUB-200-2011,UAMP-Net,20260614,30,0.27543,0.3483,88.354,0.8346,0.4323,0.7909
run_20260601_PlantVillage_ResNet-50,PlantVillage,ResNet-50,20260601,31,0.26048,0.25829,95.3552,0.8051,0.1467,0.8436
run_20260601_PlantDoc_ResNet-50,PlantDoc,ResNet-50,20260601,32,0.25002,0.3245,75.3686,0.8447,0.98,0.8654
run_20260601_CUB-200-2011_ResNet-50,CUB-200-2011,ResNet-50,20260601,33,0.23699,0.28076,81.2139,0.7988,0.7759,0.8418
run_20260601_PlantVillage_EfficientNet-B3,PlantVillage,EfficientNet-B3,20260601,34,0.21745,0.23201,96.6644,0.8121,0.1769,0.8699
run_20260601_PlantDoc_EfficientNet-B3,PlantDoc,EfficientNet-B3,20260601,35,0.21151,0.27594,78.7653,0.8405,0.98,0.8428
run_20260601_CUB-200-2011_EfficientNet-B3,CUB-200-2011,EfficientNet-B3,20260601,36,0.17022,0.26779,84.5392,0.8287,0.682,0.8454
run_20260601_PlantVillage_ConvNeXt-Tiny,PlantVillage,ConvNeXt-Tiny,20260601,37,0.18575,0.17267,97.6928,0.8127,0.0981,0.8647
run_20260601_PlantDoc_ConvNeXt-Tiny,PlantDoc,ConvNeXt-Tiny,20260601,38,0.16232,0.26409,81.0135,0.8277,0.7137,0.8359
run_20260601_CUB-200-2011_ConvNeXt-Tiny,CUB-200-2011,ConvNeXt-Tiny,20260601,39,0.1619,0.22962,86.5154,0.8063,0.6075,0.8204
run_20260601_PlantVillage_Swin-Tiny,PlantVillage,Swin-Tiny,20260601,40,0.15625,0.14776,97.5188,0.8164,0.0823,0.8794
run_20260601_PlantDoc_Swin-Tiny,PlantDoc,Swin-Tiny,20260601,41,0.11534,0.2339,80.8139,0.8555,0.7535,0.8774
run_20260601_CUB-200-2011_Swin-Tiny,CUB-200-2011,Swin-Tiny,20260601,42,0.14331,0.16341,86.6858,0.8389,0.4007,0.8473
run_20260601_PlantVillage_ConvNeXtplusARM,PlantVillage,ConvNeXt+ARM,20260601,43,0.12114,0.09802,98.1615,0.838,0.02,0.8638
run_20260601_PlantDoc_ConvNeXtplusARM,PlantDoc,ConvNeXt+ARM,20260601,44,0.11593,0.19026,82.7049,0.8394,0.7386,0.8264
run_20260601_CUB-200-2011_ConvNeXtplusARM,CUB-200-2011,ConvNeXt+ARM,20260601,45,0.10247,0.14586,87.4129,0.8502,0.6085,0.8744
run_20260601_PlantVillage_UAMP-Net,PlantVillage,UAMP-Net,20260601,46,0.12545,0.07067,98.7175,0.9051,0.0263,0.8451
run_20260601_PlantDoc_UAMP-Net,PlantDoc,UAMP-Net,20260601,47,0.09839,0.1584,86.085,0.9177,0.6347,0.8447
run_20260601_CUB-200-2011_UAMP-Net,CUB-200-2011,UAMP-Net,20260601,48,0.07362,0.09423,89.8303,0.9037,0.279,0.8275
run_20260607_PlantVillage_ResNet-50,PlantVillage,ResNet-50,20260607,49,0.09457,0.0891,96.4522,0.8424,0.1326,0.8346
run_20260607_PlantDoc_ResNet-50,PlantDoc,ResNet-50,20260607,50,0.08621,0.17814,76.1661,0.8553,0.98,0.8445
run_20260607_CUB-200-2011_ResNet-50,CUB-200-2011,ResNet-50,20260607,51,0.08873,0.14073,82.3125,0.8264,0.879,0.8602
run_20260607_PlantVillage_EfficientNet-B3,PlantVillage,EfficientNet-B3,20260607,52,0.05385,0.06325,97.4388,0.8372,0.0542,0.8437
run_20260607_PlantDoc_EfficientNet-B3,PlantDoc,EfficientNet-B3,20260607,53,0.06595,0.12294,80.9335,0.8629,0.8404,0.8452
run_20260607_CUB-200-2011_EfficientNet-B3,CUB-200-2011,EfficientNet-B3,20260607,54,0.06508,0.11433,85.3075,0.8538,0.5282,0.8297
run_20260607_PlantVillage_ConvNeXt-Tiny,PlantVillage,ConvNeXt-Tiny,20260607,55,0.05674,0.07178,98.1507,0.8458,0.0556,0.8848
run_20260607_PlantDoc_ConvNeXt-Tiny,PlantDoc,ConvNeXt-Tiny,20260607,56,0.06868,0.11422,82.1694,0.8571,0.6892,0.862
run_20260607_CUB-200-2011_ConvNeXt-Tiny,CUB-200-2011,ConvNeXt-Tiny,20260607,57,0.05772,0.10266,87.1487,0.8873,0.5848,0.871
run_20260607_PlantVillage_Swin-Tiny,PlantVillage,Swin-Tiny,20260607,58,0.05055,0.08735,97.8469,0.8583,0.1596,0.7983
run_20260607_PlantDoc_Swin-Tiny,PlantDoc,Swin-Tiny,20260607,59,0.012,0.1001,81.3128,0.8424,0.7893,0.8432
run_20260607_CUB-200-2011_Swin-Tiny,CUB-200-2011,Swin-Tiny,20260607,60,0.02874,0.08737,87.3232,0.8586,0.4863,0.8566
run_20260607_PlantVillage_ConvNeXtplusARM,PlantVillage,ConvNeXt+ARM,20260607,1,1.66572,1.87493,85.996,0.7621,0.6929,0.8642
run_20260607_PlantDoc_ConvNeXtplusARM,PlantDoc,ConvNeXt+ARM,20260607,2,1.57772,1.78494,72.942,0.763,0.98,0.8753
run_20260607_CUB-200-2011_ConvNeXtplusARM,CUB-200-2011,ConvNeXt+ARM,20260607,3,1.50356,1.68002,77.8742,0.7568,0.8666,0.8353
run_20260607_PlantVillage_UAMP-Net,PlantVillage,UAMP-Net,20260607,4,1.41687,1.50183,88.8725,0.8001,0.4834,0.8629
run_20260607_PlantDoc_UAMP-Net,PlantDoc,UAMP-Net,20260607,5,1.34338,1.44375,77.3193,0.8161,0.8756,0.8188
run_20260607_CUB-200-2011_UAMP-Net,CUB-200-2011,UAMP-Net,20260607,6,1.23897,1.34122,81.1795,0.8334,0.7899,0.8648
run_20260614_PlantVillage_ResNet-50,PlantVillage,ResNet-50,20260614,7,1.14856,1.26254,88.7704,0.7845,0.4865,0.815
run_20260614_PlantDoc_ResNet-50,PlantDoc,ResNet-50,20260614,8,1.08958,1.26421,68.964,0.7951,0.98,0.8781
run_20260614_CUB-200-2011_ResNet-50,CUB-200-2011,ResNet-50,20260614,9,1.01957,1.13466,76.0108,0.7736,0.9606,0.8573
run_20260614_PlantVillage_EfficientNet-B3,PlantVillage,EfficientNet-B3,20260614,10,0.96411,1.02925,91.1479,0.7643,0.4304,0.8366
run_20260614_PlantDoc_EfficientNet-B3,PlantDoc,EfficientNet-B3,20260614,11,0.91792,1.03998,74.0856,0.7635,0.98,0.8251
run_20260614_CUB-200-2011_EfficientNet-B3,CUB-200-2011,EfficientNet-B3,20260614,12,0.84563,0.92376,79.751,0.7856,0.8209,0.874
run_20260614_PlantVillage_ConvNeXt-Tiny,PlantVillage,ConvNeXt-Tiny,20260614,13,0.81657,0.8255,93.1142,0.7853,0.2321,0.8661
run_20260614_PlantDoc_ConvNeXt-Tiny,PlantDoc,ConvNeXt-Tiny,20260614,14,0.75995,0.86622,77.0565,0.7796,0.9741,0.8894
run_20260614_CUB-200-2011_ConvNeXt-Tiny,CUB-200-2011,ConvNeXt-Tiny,20260614,15,0.67577,0.75824,82.5376,0.7649,0.6694,0.8531
run_20260614_PlantVillage_Swin-Tiny,PlantVillage,Swin-Tiny,20260614,16,0.67731,0.69885,94.2456,0.8078,0.2709,0.8421
run_20260614_PlantDoc_Swin-Tiny,PlantDoc,Swin-Tiny,20260614,17,0.62774,0.72137,78.8363,0.7982,0.8435,0.8426
run_20260614_CUB-200-2011_Swin-Tiny,CUB-200-2011,Swin-Tiny,20260614,18,0.60053,0.66426,84.6587,0.7591,0.7068,0.8435
run_20260614_PlantVillage_ConvNeXtplusARM,PlantVillage,ConvNeXt+ARM,20260614,19,0.57046,0.58624,95.6299,0.7683,0.2168,0.8178
run_20260614_PlantDoc_ConvNeXtplusARM,PlantDoc,ConvNeXt+ARM,20260614,20,0.51681,0.64628,81.2283,0.8011,0.8329,0.8654
run_20260614_CUB-200-2011_ConvNeXtplusARM,CUB-200-2011,ConvNeXt+ARM,20260614,21,0.48135,0.52687,85.1786,0.7887,0.5436,0.8495
run_20260614_PlantVillage_UAMP-Net,PlantVillage,UAMP-Net,20260614,22,0.44864,0.48006,96.6523,0.819,0.2048,0.8738
run_20260614_PlantDoc_UAMP-Net,PlantDoc,UAMP-Net,20260614,23,0.4092,0.48732,84.4747,0.8671,0.7066,0.8491
run_20260614_CUB-200-2011_UAMP-Net,CUB-200-2011,UAMP-Net,20260614,24,0.41857,0.46663,87.4107,0.8853,0.4686,0.847
run_20260601_PlantVillage_ResNet-50,PlantVillage,ResNet-50,20260601,25,0.38574,0.3696,94.7832,0.828,0.2031,0.853
run_20260601_PlantDoc_ResNet-50,PlantDoc,ResNet-50,20260601,26,0.3293,0.43951,75.1334,0.7886,0.98,0.8491
run_20260601_CUB-200-2011_ResNet-50,CUB-200-2011,ResNet-50,20260601,27,0.34042,0.38891,81.227,0.781,0.6713,0.8784
run_20260601_PlantVillage_EfficientNet-B3,PlantVillage,EfficientNet-B3,20260601,28,0.29493,0.30801,96.0013,0.8084,0.1685,0.884
run_20260601_PlantDoc_EfficientNet-B3,PlantDoc,EfficientNet-B3,20260601,29,0.29879,0.34794,78.2318,0.7708,0.9792,0.83
run_20260601_CUB-200-2011_EfficientNet-B3,CUB-200-2011,EfficientNet-B3,20260601,30,0.28892,0.36096,84.8608,0.8194,0.5809,0.8332
run_20260601_PlantVillage_ConvNeXt-Tiny,PlantVillage,ConvNeXt-Tiny,20260601,31,0.2885,0.28229,97.1123,0.7734,0.1062,0.8622
run_20260601_PlantDoc_ConvNeXt-Tiny,PlantDoc,ConvNeXt-Tiny,20260601,32,0.23305,0.3112,81.0076,0.8058,0.773,0.8666
run_20260601_CUB-200-2011_ConvNeXt-Tiny,CUB-200-2011,ConvNeXt-Tiny,20260601,33,0.24267,0.29153,86.4439,0.801,0.6009,0.8447
run_20260601_PlantVillage_Swin-Tiny,PlantVillage,Swin-Tiny,20260601,34,0.22172,0.23836,97.0882,0.8209,0.1842,0.8628
run_20260601_PlantDoc_Swin-Tiny,PlantDoc,Swin-Tiny,20260601,35,0.216,0.25696,80.9201,0.7801,0.7901,0.8258
run_20260601_CUB-200-2011_Swin-Tiny,CUB-200-2011,Swin-Tiny,20260601,36,0.18825,0.22298,87.1843,0.7884,0.536,0.8146
run_20260601_PlantVillage_ConvNeXtplusARM,PlantVillage,ConvNeXt+ARM,20260601,37,0.18681,0.21942,98.0475,0.8321,0.0877,0.8163
run_20260601_PlantDoc_ConvNeXtplusARM,PlantDoc,ConvNeXt+ARM,20260601,38,0.1563,0.24062,83.0483,0.8399,0.7173,0.8484
run_20260601_CUB-200-2011_ConvNeXtplusARM,CUB-200-2011,ConvNeXt+ARM,20260601,39,0.13486,0.17478,87.7951,0.7909,0.491,0.8372
run_20260601_PlantVillage_UAMP-Net,PlantVillage,UAMP-Net,20260601,40,0.15818,0.15954,98.3252,0.9239,0.059,0.8488
run_20260601_PlantDoc_UAMP-Net,PlantDoc,UAMP-Net,20260601,41,0.14319,0.18723,86.3604,0.8786,0.6059,0.8154
run_20260601_CUB-200-2011_UAMP-Net,CUB-200-2011,UAMP-Net,20260601,42,0.13508,0.18243,88.7944,0.8333,0.4965,0.8681
run_20260607_PlantVillage_ResNet-50,PlantVillage,ResNet-50,20260607,43,0.12481,0.11547,96.1787,0.8549,0.1406,0.846
run_20260607_PlantDoc_ResNet-50,PlantDoc,ResNet-50,20260607,44,0.11076,0.21025,75.6929,0.8679,0.98,0.8484
run_20260607_CUB-200-2011_ResNet-50,CUB-200-2011,ResNet-50,20260607,45,0.08789,0.15935,82.4466,0.8656,0.7629,0.8564
run_20260607_PlantVillage_EfficientNet-B3,PlantVillage,EfficientNet-B3,20260607,46,0.11076,0.12803,97.0474,0.8606,0.1073,0.8751
run_20260607_PlantDoc_EfficientNet-B3,PlantDoc,EfficientNet-B3,20260607,47,0.0859,0.15445,79.2158,0.8454,0.821,0.8784
run_20260607_CUB-200-2011_EfficientNet-B3,CUB-200-2011,EfficientNet-B3,20260607,48,0.10473,0.15488,85.0103,0.8606,0.5468,0.8723
run_20260607_PlantVillage_ConvNeXt-Tiny,PlantVillage,ConvNeXt-Tiny,20260607,49,0.06633,0.08331,98.0895,0.8762,0.1705,0.8754
run_20260607_PlantDoc_ConvNeXt-Tiny,PlantDoc,ConvNeXt-Tiny,20260607,50,0.08844,0.14939,81.2268,0.8635,0.8132,0.8548
run_20260607_CUB-200-2011_ConvNeXt-Tiny,CUB-200-2011,ConvNeXt-Tiny,20260607,51,0.05072,0.13566,86.0745,0.8347,0.5962,0.8373
run_20260607_PlantVillage_Swin-Tiny,PlantVillage,Swin-Tiny,20260607,52,0.07846,0.09992,98.0768,0.8658,0.0698,0.8099
run_20260607_PlantDoc_Swin-Tiny,PlantDoc,Swin-Tiny,20260607,53,0.06447,0.13863,80.393,0.8304,0.7533,0.877
run_20260607_CUB-200-2011_Swin-Tiny,CUB-200-2011,Swin-Tiny,20260607,54,0.06639,0.12969,88.0448,0.8596,0.4504,0.8692
run_20260607_PlantVillage_ConvNeXtplusARM,PlantVillage,ConvNeXt+ARM,20260607,55,0.04725,0.07397,98.2869,0.8943,0.1159,0.8558
run_20260607_PlantDoc_ConvNeXtplusARM,PlantDoc,ConvNeXt+ARM,20260607,56,0.05514,0.0915,83.8154,0.8515,0.8197,0.8608
run_20260607_CUB-200-2011_ConvNeXtplusARM,CUB-200-2011,ConvNeXt+ARM,20260607,57,0.03313,0.07905,87.518,0.8472,0.4871,0.8693
run_20260607_PlantVillage_UAMP-Net,PlantVillage,UAMP-Net,20260607,58,0.02868,0.04667,98.9619,0.9186,0.0397,0.8769
run_20260607_PlantDoc_UAMP-Net,PlantDoc,UAMP-Net,20260607,59,0.03556,0.12237,86.4086,0.9306,0.5314,0.8831
run_20260607_CUB-200-2011_UAMP-Net,CUB-200-2011,UAMP-Net,20260607,60,0.04432,0.0789,88.8509,0.9022,0.5119,0.8477
run_20260614_PlantVillage_ResNet-50,PlantVillage,ResNet-50,20260614,1,1.67474,1.83641,84.0234,0.7538,0.6478,0.8297
run_20260614_PlantDoc_ResNet-50,PlantDoc,ResNet-50,20260614,2,1.59673,1.81991,65.07,0.7284,0.98,0.8292
run_20260614_CUB-200-2011_ResNet-50,CUB-200-2011,ResNet-50,20260614,3,1.47965,1.70381,72.0398,0.798,0.98,0.8429
run_20260614_PlantVillage_EfficientNet-B3,PlantVillage,EfficientNet-B3,20260614,4,1.43165,1.52858,87.7815,0.7802,0.5544,0.855
run_20260614_PlantDoc_EfficientNet-B3,PlantDoc,EfficientNet-B3,20260614,5,1.29941,1.47842,70.8599,0.7505,0.98,0.8218
run_20260614_CUB-200-2011_EfficientNet-B3,CUB-200-2011,EfficientNet-B3,20260614,6,1.2513,1.33703,77.752,0.7483,0.897,0.8719
run_20260614_PlantVillage_ConvNeXt-Tiny,PlantVillage,ConvNeXt-Tiny,20260614,7,1.15131,1.26224,90.3258,0.7807,0.4263,0.8465
run_20260614_PlantDoc_ConvNeXt-Tiny,PlantDoc,ConvNeXt-Tiny,20260614,8,1.08075,1.25415,75.1952,0.8075,0.98,0.8436
run_20260614_CUB-200-2011_ConvNeXt-Tiny,CUB-200-2011,ConvNeXt-Tiny,20260614,9,1.02339,1.1392,80.3965,0.7436,0.8483,0.8302
run_20260614_PlantVillage_Swin-Tiny,PlantVillage,Swin-Tiny,20260614,10,0.94889,1.04504,92.0917,0.7684,0.3514,0.8852
run_20260614_PlantDoc_Swin-Tiny,PlantDoc,Swin-Tiny,20260614,11,0.91643,1.03139,76.0325,0.7812,0.9483,0.8492
run_20260614_CUB-200-2011_Swin-Tiny,CUB-200-2011,Swin-Tiny,20260614,12,0.84193,0.94093,82.487,0.7947,0.7003,0.848
run_20260614_PlantVillage_ConvNeXtplusARM,PlantVillage,ConvNeXt+ARM,20260614,13,0.80386,0.84717,93.8678,0.786,0.3291,0.8737
run_20260614_PlantDoc_ConvNeXtplusARM,PlantDoc,ConvNeXt+ARM,20260614,14,0.76916,0.84893,78.4172,0.7322,0.927,0.8556
run_20260614_CUB-200-2011_ConvNeXtplusARM,CUB-200-2011,ConvNeXt+ARM,20260614,15,0.72332,0.83202,83.3859,0.8064,0.7315,0.8406
run_20260614_PlantVillage_UAMP-Net,PlantVillage,UAMP-Net,20260614,16,0.65242,0.70636,95.2586,0.8495,0.1852,0.8341
run_20260614_PlantDoc_UAMP-Net,PlantDoc,UAMP-Net,20260614,17,0.6448,0.72827,82.799,0.8769,0.6269,0.8332
run_20260614_CUB-200-2011_UAMP-Net,CUB-200-2011,UAMP-Net,20260614,18,0.57608,0.64376,85.7166,0.8217,0.5753,0.8837
run_20260601_PlantVillage_ResNet-50,PlantVillage,ResNet-50,20260601,19,0.5498,0.57326,93.4692,0.7988,0.2785,0.8418
run_20260601_PlantDoc_ResNet-50,PlantDoc,ResNet-50,20260601,20,0.51227,0.59016,74.044,0.7855,0.98,0.8701
run_20260601_CUB-200-2011_ResNet-50,CUB-200-2011,ResNet-50,20260601,21,0.50357,0.58131,79.9699,0.7805,0.7306,0.8466
run_20260601_PlantVillage_EfficientNet-B3,PlantVillage,EfficientNet-B3,20260601,22,0.46451,0.47052,94.8822,0.7895,0.2624,0.8161
run_20260601_PlantDoc_EfficientNet-B3,PlantDoc,EfficientNet-B3,20260601,23,0.42383,0.49929,77.092,0.8004,0.9687,0.8522
run_20260601_CUB-200-2011_EfficientNet-B3,CUB-200-2011,EfficientNet-B3,20260601,24,0.40092,0.47372,83.2741,0.7674,0.7356,0.8474
run_20260601_PlantVillage_ConvNeXt-Tiny,PlantVillage,ConvNeXt-Tiny,20260601,25,0.38488,0.39473,96.0957,0.7994,0.0784,0.8528
run_20260601_PlantDoc_ConvNeXt-Tiny,PlantDoc,ConvNeXt-Tiny,20260601,26,0.34372,0.42388,80.2777,0.7998,0.6808,0.8474
run_20260601_CUB-200-2011_ConvNeXt-Tiny,CUB-200-2011,ConvNeXt-Tiny,20260601,27,0.35222,0.37769,84.9047,0.7746,0.6745,0.9023
run_20260601_PlantVillage_Swin-Tiny,PlantVillage,Swin-Tiny,20260601,28,0.33627,0.30049,96.6403,0.8172,0.0388,0.8621
