2026-06-01 09:00:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ResNet-50 | stage=loader | lr=0.00005938 | val_macro_f1=89.4553 | prototype_update=no
2026-06-10 09:45:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=loader | lr=0.00007105 | val_macro_f1=93.4835 | prototype_update=no
2026-06-10 10:59:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=train | lr=0.00007309 | val_macro_f1=87.7656 | prototype_update=yes
2026-06-10 13:49:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=eval | lr=0.00008827 | val_macro_f1=87.8415 | prototype_update=no
2026-06-11 09:48:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ResNet-50 | stage=loader | lr=0.00007597 | val_macro_f1=90.1348 | prototype_update=no
2026-06-11 10:47:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ResNet-50 | stage=train | lr=0.00005539 | val_macro_f1=84.4938 | prototype_update=no
2026-06-11 13:06:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ResNet-50 | stage=eval | lr=0.00005293 | val_macro_f1=87.1939 | prototype_update=no
2026-06-11 08:56:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=EfficientNet-B3 | stage=loader | lr=0.00006617 | val_macro_f1=91.8227 | prototype_update=no
2026-06-11 12:02:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=EfficientNet-B3 | stage=train | lr=0.00006337 | val_macro_f1=88.0817 | prototype_update=no
2026-06-11 13:50:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=EfficientNet-B3 | stage=eval | lr=0.00005021 | val_macro_f1=84.1846 | prototype_update=no
2026-06-11 08:38:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt-Tiny | stage=loader | lr=0.00007787 | val_macro_f1=84.9225 | prototype_update=no
2026-06-11 12:13:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt-Tiny | stage=train | lr=0.00007832 | val_macro_f1=84.3201 | prototype_update=no
2026-06-11 13:04:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt-Tiny | stage=eval | lr=0.00007886 | val_macro_f1=88.1370 | prototype_update=no
2026-06-11 09:54:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=Swin-Tiny | stage=loader | lr=0.00006064 | val_macro_f1=91.9706 | prototype_update=no
2026-06-11 11:53:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=Swin-Tiny | stage=train | lr=0.00009640 | val_macro_f1=85.4998 | prototype_update=no
2026-06-11 13:52:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=Swin-Tiny | stage=eval | lr=0.00007487 | val_macro_f1=91.2210 | prototype_update=no
2026-06-11 08:30:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=loader | lr=0.00005078 | val_macro_f1=89.8653 | prototype_update=no
2026-06-11 11:43:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=train | lr=0.00005510 | val_macro_f1=88.2218 | prototype_update=no
2026-06-11 13:24:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=eval | lr=0.00005100 | val_macro_f1=89.9183 | prototype_update=no
2026-06-11 09:11:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=loader | lr=0.00007324 | val_macro_f1=88.2129 | prototype_update=no
2026-06-11 11:26:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=train | lr=0.00009180 | val_macro_f1=87.8898 | prototype_update=yes
2026-06-11 13:53:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=eval | lr=0.00008395 | val_macro_f1=88.7193 | prototype_update=no
2026-06-11 08:25:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=loader | lr=0.00009869 | val_macro_f1=89.3798 | prototype_update=no
2026-06-11 11:07:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=train | lr=0.00007579 | val_macro_f1=89.4177 | prototype_update=no
2026-06-11 13:33:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=eval | lr=0.00008527 | val_macro_f1=90.6851 | prototype_update=no
2026-06-11 08:40:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=loader | lr=0.00009945 | val_macro_f1=84.1308 | prototype_update=no
2026-06-11 10:17:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=train | lr=0.00007321 | val_macro_f1=89.3114 | prototype_update=no
2026-06-11 14:08:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=eval | lr=0.00008468 | val_macro_f1=86.2639 | prototype_update=no
2026-06-11 08:29:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=loader | lr=0.00008771 | val_macro_f1=86.8406 | prototype_update=no
2026-06-11 11:56:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=train | lr=0.00005390 | val_macro_f1=86.2892 | prototype_update=no
2026-06-11 12:44:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=eval | lr=0.00006751 | val_macro_f1=85.9773 | prototype_update=no
2026-06-11 08:23:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=loader | lr=0.00007977 | val_macro_f1=87.3872 | prototype_update=no
2026-06-11 11:05:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=train | lr=0.00006660 | val_macro_f1=86.1002 | prototype_update=no
2026-06-11 12:15:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=eval | lr=0.00009788 | val_macro_f1=88.5989 | prototype_update=no
2026-06-11 09:23:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=loader | lr=0.00007650 | val_macro_f1=89.7027 | prototype_update=no
2026-06-11 10:33:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=train | lr=0.00005500 | val_macro_f1=90.7824 | prototype_update=no
2026-06-11 13:54:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=eval | lr=0.00009500 | val_macro_f1=90.0664 | prototype_update=no
2026-06-11 09:13:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=loader | lr=0.00006937 | val_macro_f1=87.4030 | prototype_update=no
2026-06-11 11:40:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=train | lr=0.00007808 | val_macro_f1=86.7667 | prototype_update=yes
2026-06-11 13:54:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=eval | lr=0.00008361 | val_macro_f1=87.4553 | prototype_update=no
2026-06-11 09:54:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=loader | lr=0.00005376 | val_macro_f1=85.2066 | prototype_update=no
2026-06-11 11:26:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=train | lr=0.00006029 | val_macro_f1=86.4831 | prototype_update=no
2026-06-11 13:44:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=eval | lr=0.00005026 | val_macro_f1=85.8862 | prototype_update=no
2026-06-11 10:10:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=loader | lr=0.00005971 | val_macro_f1=87.4201 | prototype_update=no
2026-06-11 10:41:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=train | lr=0.00007966 | val_macro_f1=85.4762 | prototype_update=no
2026-06-11 12:21:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=eval | lr=0.00008951 | val_macro_f1=87.9738 | prototype_update=no
2026-06-11 09:07:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=loader | lr=0.00009466 | val_macro_f1=85.5149 | prototype_update=no
2026-06-11 10:56:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=train | lr=0.00007720 | val_macro_f1=87.0632 | prototype_update=no
2026-06-11 14:02:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=eval | lr=0.00006895 | val_macro_f1=90.5977 | prototype_update=no
2026-06-11 09:08:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=loader | lr=0.00007837 | val_macro_f1=88.5366 | prototype_update=no
2026-06-11 12:01:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=train | lr=0.00005572 | val_macro_f1=87.1943 | prototype_update=no
2026-06-11 12:40:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=eval | lr=0.00009906 | val_macro_f1=86.5806 | prototype_update=no
2026-06-11 10:07:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=loader | lr=0.00009485 | val_macro_f1=88.2875 | prototype_update=no
2026-06-11 10:34:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=train | lr=0.00006307 | val_macro_f1=91.7233 | prototype_update=no
2026-06-11 12:49:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=eval | lr=0.00007878 | val_macro_f1=87.6895 | prototype_update=no
2026-06-11 09:08:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=loader | lr=0.00007681 | val_macro_f1=88.9017 | prototype_update=no
2026-06-11 11:35:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=train | lr=0.00007657 | val_macro_f1=92.8097 | prototype_update=yes
2026-06-11 13:32:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=eval | lr=0.00007897 | val_macro_f1=87.4626 | prototype_update=no
2026-06-12 08:59:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ResNet-50 | stage=loader | lr=0.00009879 | val_macro_f1=84.3240 | prototype_update=no
2026-06-12 12:13:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ResNet-50 | stage=train | lr=0.00009577 | val_macro_f1=87.5631 | prototype_update=no
2026-06-12 13:50:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ResNet-50 | stage=eval | lr=0.00008371 | val_macro_f1=87.3761 | prototype_update=no
2026-06-12 09:46:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=EfficientNet-B3 | stage=loader | lr=0.00005746 | val_macro_f1=91.6251 | prototype_update=no
2026-06-12 12:08:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=EfficientNet-B3 | stage=train | lr=0.00005587 | val_macro_f1=87.0852 | prototype_update=no
2026-06-12 13:44:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=EfficientNet-B3 | stage=eval | lr=0.00008043 | val_macro_f1=86.4092 | prototype_update=no
2026-06-12 09:35:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt-Tiny | stage=loader | lr=0.00007701 | val_macro_f1=87.4577 | prototype_update=no
2026-06-12 10:49:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt-Tiny | stage=train | lr=0.00006866 | val_macro_f1=86.8409 | prototype_update=no
2026-06-12 14:01:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt-Tiny | stage=eval | lr=0.00008708 | val_macro_f1=90.2468 | prototype_update=no
2026-06-12 10:11:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=Swin-Tiny | stage=loader | lr=0.00008195 | val_macro_f1=87.6960 | prototype_update=no
2026-06-12 10:45:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=Swin-Tiny | stage=train | lr=0.00005607 | val_macro_f1=87.5871 | prototype_update=no
2026-06-12 13:33:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=Swin-Tiny | stage=eval | lr=0.00008610 | val_macro_f1=90.0846 | prototype_update=no
2026-06-12 09:02:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=loader | lr=0.00005729 | val_macro_f1=84.2350 | prototype_update=no
2026-06-12 11:13:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=train | lr=0.00005178 | val_macro_f1=87.8866 | prototype_update=no
2026-06-12 12:50:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=eval | lr=0.00007252 | val_macro_f1=88.3524 | prototype_update=no
2026-06-12 09:28:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=loader | lr=0.00005850 | val_macro_f1=91.9534 | prototype_update=no
2026-06-12 10:17:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=train | lr=0.00005445 | val_macro_f1=90.1312 | prototype_update=yes
2026-06-12 13:09:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=eval | lr=0.00009493 | val_macro_f1=93.4129 | prototype_update=no
2026-06-12 08:29:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=loader | lr=0.00008740 | val_macro_f1=85.0499 | prototype_update=no
2026-06-12 10:55:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=train | lr=0.00008073 | val_macro_f1=87.4355 | prototype_update=no
2026-06-12 13:17:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=eval | lr=0.00008001 | val_macro_f1=90.4501 | prototype_update=no
2026-06-12 09:10:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=loader | lr=0.00008177 | val_macro_f1=84.1891 | prototype_update=no
2026-06-12 11:19:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=train | lr=0.00007047 | val_macro_f1=88.7556 | prototype_update=no
2026-06-12 12:18:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=eval | lr=0.00005591 | val_macro_f1=87.3856 | prototype_update=no
2026-06-12 08:24:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=loader | lr=0.00005094 | val_macro_f1=86.8391 | prototype_update=no
2026-06-12 11:58:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=train | lr=0.00006770 | val_macro_f1=89.9583 | prototype_update=no
2026-06-12 12:46:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=eval | lr=0.00007386 | val_macro_f1=91.9670 | prototype_update=no
2026-06-12 09:13:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=loader | lr=0.00009453 | val_macro_f1=86.5038 | prototype_update=no
2026-06-12 11:26:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=train | lr=0.00005420 | val_macro_f1=87.8790 | prototype_update=no
2026-06-12 13:52:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=eval | lr=0.00008789 | val_macro_f1=91.7309 | prototype_update=no
2026-06-12 09:50:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=loader | lr=0.00005029 | val_macro_f1=86.7167 | prototype_update=no
2026-06-12 11:01:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=train | lr=0.00009129 | val_macro_f1=88.5160 | prototype_update=no
2026-06-12 12:17:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=eval | lr=0.00009185 | val_macro_f1=88.1925 | prototype_update=no
2026-06-12 09:27:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=loader | lr=0.00009868 | val_macro_f1=92.7205 | prototype_update=no
2026-06-12 11:25:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=train | lr=0.00009183 | val_macro_f1=91.9104 | prototype_update=yes
2026-06-12 12:37:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=eval | lr=0.00007295 | val_macro_f1=90.2599 | prototype_update=no
2026-06-12 09:53:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=loader | lr=0.00005166 | val_macro_f1=89.4126 | prototype_update=no
2026-06-12 11:56:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=train | lr=0.00006263 | val_macro_f1=86.5024 | prototype_update=no
2026-06-12 13:08:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=eval | lr=0.00009594 | val_macro_f1=86.3195 | prototype_update=no
2026-06-12 09:42:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=loader | lr=0.00006916 | val_macro_f1=86.3130 | prototype_update=no
2026-06-12 10:17:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=train | lr=0.00005665 | val_macro_f1=89.1725 | prototype_update=no
2026-06-12 13:50:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=eval | lr=0.00007528 | val_macro_f1=86.2416 | prototype_update=no
2026-06-12 08:26:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=loader | lr=0.00007069 | val_macro_f1=91.1490 | prototype_update=no
2026-06-12 11:52:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=train | lr=0.00006879 | val_macro_f1=86.0594 | prototype_update=no
2026-06-12 13:32:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=eval | lr=0.00008928 | val_macro_f1=87.1137 | prototype_update=no
2026-06-12 08:24:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=loader | lr=0.00005224 | val_macro_f1=89.7305 | prototype_update=no
2026-06-12 12:13:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=train | lr=0.00007374 | val_macro_f1=88.7529 | prototype_update=no
2026-06-12 12:38:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=eval | lr=0.00008100 | val_macro_f1=84.1872 | prototype_update=no
2026-06-12 08:27:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=loader | lr=0.00008765 | val_macro_f1=90.9148 | prototype_update=no
2026-06-12 11:20:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=train | lr=0.00006999 | val_macro_f1=89.0116 | prototype_update=no
2026-06-12 12:43:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=eval | lr=0.00006191 | val_macro_f1=86.2196 | prototype_update=no
2026-06-12 08:58:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=loader | lr=0.00007127 | val_macro_f1=87.6229 | prototype_update=no
2026-06-12 10:32:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=train | lr=0.00006428 | val_macro_f1=91.3958 | prototype_update=yes
